Concept,Collection,ConceptCount,RecordCount,AverageOccurrencePerRecord,CollectionOccurrence%
Number of Records,2018_EML,24,24,1.00,100.00%
Abstract,2018_EML,24,24,1.00,100.00%
Attribute Definition,2018_EML,530,24,22.08,100.00%
Attribute List,2018_EML,83,24,3.46,100.00%
Author,2018_EML,34,24,1.42,100.00%
Author / Originator,2018_EML,34,24,1.42,100.00%
Author / Originator World Wide Web Address,2018_EML,34,24,1.42,100.00%
Bounding Box,2018_EML,24,24,1.00,100.00%
Contributor Name,2018_EML,42,21,1.75,87.50%
Contributor Role,2018_EML,37,21,1.54,87.50%
Distribution Format,2018_EML,63,24,2.62,100.00%
Easternmost Longitude,2018_EML,24,24,1.00,100.00%
End Time,2018_EML,20,20,0.83,83.33%
Entity Type Definition,2018_EML,81,23,3.38,95.83%
Entity and Attribute Information,2018_EML,81,23,3.38,95.83%
Keyword,2018_EML,351,24,14.62,100.00%
Keyword Type,2018_EML,24,24,1.00,100.00%
Keyword Vocabulary,2018_EML,17,17,0.71,70.83%
Metadata Access Constraints,2018_EML,24,24,1.00,100.00%
Metadata Use Constraints,2018_EML,24,24,1.00,100.00%
Northernmost Latitude,2018_EML,24,24,1.00,100.00%
Organization Name,2018_EML,97,24,4.04,100.00%
Originating Organization,2018_EML,25,24,1.04,100.00%
Place Keyword,2018_EML,144,24,6.00,100.00%
Process Step,2018_EML,14,14,0.58,58.33%
Project Name,2018_EML,34,24,1.42,100.00%
Publication Date,2018_EML,24,24,1.00,100.00%
Publisher,2018_EML,24,24,1.00,100.00%
Resource Access Constraints,2018_EML,24,24,1.00,100.00%
Resource Contact,2018_EML,24,24,1.00,100.00%
Resource Creation/Revision Date,2018_EML,24,24,1.00,100.00%
Resource Format,2018_EML,63,24,2.62,100.00%
Resource Identifier,2018_EML,24,24,1.00,100.00%
Resource Identifier Type,2018_EML,24,24,1.00,100.00%
Resource Lineage,2018_EML,14,14,0.58,58.33%
Resource Long Name,2018_EML,24,24,1.00,100.00%
Resource Status,2018_EML,24,24,1.00,100.00%
Resource Title,2018_EML,24,24,1.00,100.00%
Resource Use Constraints,2018_EML,24,24,1.00,100.00%
Rights,2018_EML,24,24,1.00,100.00%
Security Constraints,2018_EML,24,24,1.00,100.00%
Southernmost Latitude,2018_EML,24,24,1.00,100.00%
Spatial Extent,2018_EML,24,24,1.00,100.00%
Start Time,2018_EML,20,20,0.83,83.33%
Temporal Extent,2018_EML,20,20,0.83,83.33%
Unknown,2018_EML,3110,24,129.58,100.00%
Westernmost Longitude,2018_EML,24,24,1.00,100.00%
