Concept,Collection,ConceptCount,RecordCount,AverageOccurrencePerRecord,CollectionOccurrence%
Number of Records,SBC_2010_EML,45.0,45.0,1.0,1.0
Resource Identifier,SBC_2010_EML,45.0,45.0,1.0,1.0
Resource Title,SBC_2010_EML,45.0,45.0,1.0,1.0
Author / Originator,SBC_2010_EML,101.0,45.0,2.24,1.0
Metadata Contact,SBC_2010_EML,0.0,0.0,0.0,0.0
Contributor Name,SBC_2010_EML,31.0,18.0,0.69,0.4
Publisher,SBC_2010_EML,45.0,45.0,1.0,1.0
Publication Date,SBC_2010_EML,45.0,45.0,1.0,1.0
Resource Contact,SBC_2010_EML,45.0,45.0,1.0,1.0
Abstract,SBC_2010_EML,45.0,45.0,1.0,1.0
Keyword,SBC_2010_EML,959.0,45.0,21.31,1.0
Resource Distribution,SBC_2010_EML,43.0,43.0,0.96,0.9555555555555556
Spatial Extent,SBC_2010_EML,208.0,40.0,4.62,0.8888888888888888
Taxonomic Extent,SBC_2010_EML,6.0,6.0,0.13,0.13333333333333333
Temporal Extent,SBC_2010_EML,40.0,40.0,0.89,0.8888888888888888
Maintenance,SBC_2010_EML,4.0,4.0,0.09,0.08888888888888889
Resource Use Constraints,SBC_2010_EML,45.0,45.0,1.0,1.0
Process Step,SBC_2010_EML,40.0,40.0,0.89,0.8888888888888888
Project Description,SBC_2010_EML,45.0,45.0,1.0,1.0
Entity Type Definition,SBC_2010_EML,49.0,45.0,1.09,1.0
Attribute Definition,SBC_2010_EML,1333.0,45.0,29.62,1.0
Resource Access Constraints,SBC_2010_EML,39.0,39.0,0.87,0.8666666666666667
Resource Format,SBC_2010_EML,49.0,45.0,1.09,1.0
Attribute List,SBC_2010_EML,49.0,45.0,1.09,1.0
Attribute Constraints,SBC_2010_EML,0.0,0.0,0.0,0.0
Resource Quality Description,SBC_2010_EML,0.0,0.0,0.0,0.0
